ID,Policy_Start_Date,Policy_End_Date,Gender,Age,First_Transaction_Date,No_Pol,Car_Category,Subject_Car_Colour,Subject_Car_Make,LGA_Name,State,ProductName,target
ID_7ZOQYNB,186,9,1,40.0,186,1,0,42,67,107,48,1,0
ID_81WPGW2,186,175,1,58.0,186,1,8,42,35,107,48,5,0
ID_92691ZV,186,175,1,38.0,186,1,8,26,67,247,73,1,0
ID_CHYBDYA,187,176,1,41.0,187,1,8,4,67,171,15,5,0
ID_OD72ZW7,187,176,0,45.0,187,1,8,26,67,171,15,1,0
ID_883EUA0,187,176,0,35.0,187,1,8,37,67,171,15,1,0
ID_EG4YJT0,187,176,1,30.0,187,1,8,25,67,52,31,1,0
ID_3S5WX4B,187,176,0,31.0,187,1,8,26,67,177,23,1,0
ID_0UM86EF,187,175,0,64.0,187,3,2,4,67,159,73,2,0
ID_N446P5B,187,176,1,27.0,187,1,8,4,67,159,73,5,0
ID_98EVCPR,187,176,0,41.15399093164514,187,1,2,4,67,159,73,1,0
ID_XP6WX98,187,176,0,41.15399093164514,187,1,2,0,67,159,73,1,0
ID_I0WZSRL,187,93,1,36.0,187,1,8,4,67,159,73,1,1
ID_NEPTAWG,187,176,1,29.0,187,1,8,4,67,159,73,1,0
ID_A5DOS7X,187,175,1,50.0,187,1,8,4,67,13,85,1,0
ID_O1H5IK1,187,175,1,43.0,187,1,8,4,29,171,15,5,0
ID_RM9HWA8,187,176,1,46.0,187,1,8,4,65,159,73,5,0
ID_H5A0ZXP,187,176,1,53.0,187,1,8,4,67,171,15,5,0
ID_LD7GUEZ,187,93,1,36.0,187,1,8,4,67,52,31,1,0
ID_K38JQNB,187,176,1,43.0,187,1,5,6,0,247,73,7,1
ID_84S9L2W,187,176,1,57.0,187,1,2,4,42,171,15,1,0
ID_XFKIC2H,187,176,1,36.0,187,1,8,4,49,52,31,1,0
ID_999I4GF,187,0,0,27.0,187,1,8,4,26,115,73,1,0
ID_QPEX4A2,187,176,1,20.0,187,5,2,4,49,247,73,1,0
ID_B41JWF4,187,176,1,51.0,187,1,8,4,67,247,73,5,0
ID_N52LTZR,187,176,1,40.0,187,1,8,4,67,247,73,5,0
ID_906OLD6,187,176,0,37.0,187,1,8,4,52,247,73,5,0
ID_Z8KNI4N,187,176,1,21.0,187,1,8,4,67,52,31,5,0
ID_NK59TBK,187,176,1,41.0,187,1,8,0,67,15,6,5,0
ID_G4UV9MJ,187,175,1,34.0,187,1,8,0,67,15,6,5,0
ID_YVO7SRS,187,104,1,42.0,187,1,8,38,67,20,73,1,0
ID_F32YBHY,187,176,1,37.0,187,1,8,38,67,20,73,5,0
ID_AAILGHA,187,175,0,64.0,187,3,8,38,67,159,73,2,0
ID_B0TUI1Z,187,176,0,32.0,187,2,8,0,67,15,6,1,0
ID_7P43KFZ,187,176,1,44.0,187,2,2,4,67,159,73,1,0
ID_P9VV2C3,188,177,0,26.0,188,1,8,32,67,180,23,1,0
ID_2QDXTNV,188,177,1,50.0,188,1,8,7,38,180,23,5,0
ID_VWK5T0Z,188,177,1,50.0,188,1,8,7,67,180,23,5,0
ID_9EYZPNG,188,177,1,56.0,188,1,8,7,67,180,23,5,0
ID_6M9IP1H,188,177,0,35.0,188,1,8,26,49,247,73,1,0
ID_6NRJQY4,188,177,1,40.0,188,4,8,37,67,78,34,5,0
ID_GTXHSYR,188,177,1,40.0,188,1,8,4,67,247,73,5,0
ID_TTXZ7TR,188,177,0,56.0,188,1,8,4,42,247,73,5,0
ID_ZLMWWU6,188,177,0,69.0,188,1,8,32,67,180,23,5,0
ID_RTJWQH5,188,177,2,20.0,188,1,0,7,69,180,23,0,0
ID_UACHV9J,188,177,1,63.0,188,1,8,1,67,180,23,1,0
ID_B97JRMM,188,177,1,79.0,188,1,8,4,67,119,13,1,0
ID_I84SMCF,188,177,1,50.0,188,2,2,37,67,180,23,1,0
ID_WW2Z6OB,188,176,1,40.0,188,1,8,37,67,245,23,1,1
ID_GCN4IRY,188,177,1,33.0,188,1,8,37,67,245,23,5,0
ID_95OZ1H7,188,177,1,66.0,188,1,8,37,67,245,23,5,0
ID_VYHNJ5K,188,109,0,46.0,188,1,8,4,38,93,99,1,0
ID_1UUT46P,188,177,1,34.0,188,1,8,37,67,96,23,1,0
ID_KKI1ABZ,188,177,0,41.0,188,1,8,4,38,247,73,5,0
ID_TZ2BLTH,188,177,0,40.0,188,1,8,4,67,119,13,5,0
ID_WXUCZR4,188,177,1,63.0,188,1,2,32,42,24,11,1,0
ID_5TPZM23,188,177,1,22.0,188,1,2,0,67,247,73,1,0
ID_7BBVL4H,188,177,2,15.0,188,1,8,0,70,247,73,5,0
ID_ZDF5SSL,188,177,0,32.0,188,1,8,37,67,247,73,1,0
ID_NDGMM3J,188,176,0,26.0,188,1,8,1,67,180,23,1,0
ID_JBDTP9Q,188,177,1,41.0,188,2,2,4,26,247,73,1,0
ID_KLQ8CTI,188,177,1,35.0,188,1,8,37,42,247,73,2,0
ID_C1K5WKK,188,177,0,31.0,188,1,8,4,67,187,82,1,0
ID_G0BR94E,188,177,1,63.0,188,1,8,4,26,187,82,5,0
ID_R7Z2AB4,188,177,0,46.0,188,1,8,26,26,93,99,1,0
ID_N53A7C3,188,177,1,50.0,188,1,8,26,49,93,99,5,0
ID_DQQZ757,188,177,1,20.0,188,1,8,26,26,93,99,5,0
ID_3CBPDG6,188,177,0,64.0,188,1,2,7,42,93,99,1,0
ID_IEL70F3,188,177,0,65.0,188,1,8,15,67,93,99,2,0
ID_E98GJ4W,188,177,1,40.0,188,1,8,15,67,93,99,5,0
ID_WERRQ8K,188,177,0,41.0,188,1,3,15,67,140,62,1,0
ID_3SH5D78,188,177,0,40.0,188,1,8,15,7,140,62,5,0
ID_S59YGO2,188,177,1,38.0,188,1,2,26,55,140,62,1,0
ID_DOC1G08,188,0,1,46.0,188,1,8,26,67,84,39,1,0
ID_9K693O3,188,43,1,36.0,188,1,2,37,42,84,39,1,0
ID_ZPVF75Q,188,177,0,39.0,188,3,8,15,67,143,65,5,0
ID_PVC9TWB,188,177,0,35.0,188,1,8,4,26,84,39,5,0
ID_SHGXBI8,188,177,0,37.0,188,1,8,4,67,84,39,1,0
ID_CTWRL77,188,177,1,37.0,188,1,8,4,67,187,82,5,0
ID_OAANFL5,188,177,0,37.0,188,1,8,4,67,187,82,1,1
ID_H3J7VI2,188,177,0,38.0,188,1,8,25,26,187,82,2,0
ID_L48JKG0,188,177,0,62.0,188,1,8,37,69,115,73,5,0
ID_PR9UAOK,188,177,1,1.0,188,1,8,4,29,187,82,5,0
ID_XQGAZER,188,177,1,52.0,188,1,8,4,26,115,73,5,0
ID_I972SPF,188,177,1,41.0,188,1,2,4,67,115,73,1,0
ID_F6ZISQL,188,177,1,45.0,188,1,8,4,50,177,73,5,0
ID_5T5V4UV,188,177,0,30.0,188,1,2,4,67,177,73,1,1
ID_GQ6PTQL,188,177,1,40.0,188,1,8,37,67,115,73,1,0
ID_OM07ICU,189,178,2,20.0,189,1,8,4,67,157,73,0,1
ID_UYCNJ2R,189,178,2,8.0,189,2,8,4,29,158,73,1,0
ID_JIPTK2T,189,177,1,50.0,189,1,8,4,67,227,102,5,0
ID_0UM7DYC,189,85,1,52.0,189,1,2,4,42,158,73,1,0
ID_Z6NBFVQ,189,178,0,36.0,189,1,8,4,26,16,7,1,0
ID_LDFG8TT,189,178,0,41.0,189,1,8,4,67,158,73,5,0
ID_8W484FG,189,178,2,8.0,189,2,8,4,29,158,73,1,0
ID_M06FP7S,189,178,1,38.0,189,2,8,4,26,236,73,5,0
ID_0FIFLYO,189,177,0,27.0,189,1,8,4,67,121,73,1,0
ID_OLDE0WH,189,178,0,40.0,189,1,8,4,26,157,73,5,0
ID_NV7ROZ0,189,178,1,45.0,189,1,8,22,67,158,73,1,0
ID_KT6GSFX,189,178,1,32.0,189,1,8,4,67,157,73,5,0
ID_XB9WC4G,189,178,1,45.0,189,1,8,4,67,121,73,5,0
ID_3HEAEP5,189,178,0,45.0,189,1,8,37,67,160,73,5,0
ID_RHLKPUW,189,178,0,46.0,189,1,2,4,67,160,73,6,0
ID_56HEL1M,189,178,1,48.0,189,1,8,4,67,35,14,1,0
ID_JB5MC41,189,178,1,64.0,189,1,2,4,67,247,73,1,0
ID_ZX15LXQ,189,178,1,70.0,189,1,2,4,42,84,39,1,0
ID_O6H0JTG,189,178,0,61.0,189,2,8,4,67,84,39,5,0
ID_O2UXFY2,189,178,1,70.0,189,1,2,4,67,84,39,1,0
ID_CGORML8,189,178,0,45.0,189,1,8,4,49,84,39,1,0
ID_NXJN30O,189,178,1,32.0,189,1,8,4,29,84,39,5,0
ID_I0AD7JQ,189,178,0,41.0,189,1,8,4,38,84,39,5,0
ID_WZTII8P,189,178,1,49.0,189,1,8,4,67,84,39,5,0
ID_27TXJNQ,189,178,0,46.0,189,1,2,37,58,160,73,6,0
ID_D5XAKVY,189,178,1,58.0,189,2,2,4,58,121,73,1,0
ID_WQELKJT,189,175,1,70.0,189,3,2,0,67,35,14,1,0
ID_95C9BTO,189,178,1,55.0,189,3,2,4,38,115,73,1,1
ID_1A4KKOD,189,178,1,40.0,189,1,8,37,67,247,73,5,0
ID_YQCBUUC,189,178,1,58.0,189,1,8,37,67,247,73,5,0
ID_01ITX31,189,178,1,70.0,189,1,8,37,67,84,39,1,0
ID_BC1B901,189,177,1,53.0,189,1,8,37,67,84,39,5,0
ID_YQ2FJF5,189,178,1,45.0,189,1,8,37,54,84,39,5,0
ID_KI3D80F,189,177,1,56.0,189,1,8,37,26,84,39,5,0
ID_AUV3NJ2,189,178,0,46.0,189,1,2,37,40,160,73,6,0
ID_3BNUEOV,189,178,0,45.0,189,1,8,37,67,160,73,5,0
ID_82PN786,189,178,1,40.0,189,1,8,37,67,160,73,5,0
ID_EK7XMLW,189,178,1,42.0,189,1,8,37,67,115,73,1,1
ID_Y8NJLTS,189,178,1,45.0,189,1,8,22,67,158,73,1,1
ID_G2PM85I,189,178,0,42.0,189,1,8,22,67,158,73,5,0
ID_60L6SE2,189,178,2,8.0,189,2,8,4,29,158,73,1,0
ID_P7DHLWN,189,178,2,20.0,189,1,0,0,67,157,73,0,1
ID_XEC2P0O,189,86,2,44.0,189,1,8,4,38,115,73,1,0
ID_EUW24OA,189,178,1,45.0,189,1,8,25,67,158,73,5,0
ID_0KDYXJL,189,178,0,44.0,189,1,8,25,67,158,73,5,0
ID_WLQ3IST,189,178,0,42.0,189,1,8,32,29,158,73,1,0
ID_NJ94N48,189,178,0,34.0,189,1,2,25,67,103,46,1,0
ID_HHZ243R,189,178,1,51.0,189,1,8,4,21,247,73,1,0
ID_LN0KFP7,189,85,1,52.0,189,1,2,25,42,158,73,1,0
ID_CTP2POK,189,178,0,35.0,189,1,8,26,67,247,73,1,0
ID_A6CK709,189,178,1,44.0,189,1,8,38,26,247,73,5,0
ID_WGP0YK6,189,178,0,41.0,189,1,8,38,21,247,73,5,0
ID_6O67NWQ,189,178,1,41.15399093164514,189,1,13,38,33,247,73,0,0
ID_NL942RP,189,178,1,28.0,189,1,8,4,67,247,73,2,0
ID_3YO2BSH,190,178,1,48.0,190,1,2,1,67,247,73,1,0
ID_0PKTK51,190,179,1,69.0,190,1,8,4,67,247,73,5,0
ID_9EM0WNU,190,178,1,40.0,190,3,8,4,67,247,73,1,0
ID_AI87PHF,190,179,1,66.0,190,1,2,4,67,235,23,2,0
ID_80RRK1O,190,179,1,42.0,190,1,2,1,26,235,23,1,0
ID_Z789IEC,190,179,1,42.0,190,1,2,1,42,247,73,1,0
ID_HWUQN0S,190,179,0,28.0,190,1,8,26,67,247,73,2,1
ID_X6SYMKM,190,179,0,41.0,190,2,8,4,26,35,14,1,0
ID_7ZO0VR7,190,178,1,48.0,190,1,8,25,67,247,73,1,0
ID_IEJN12S,190,179,1,41.0,190,2,8,25,26,158,73,1,0
ID_92D1DS1,190,179,1,35.0,190,1,8,4,26,96,23,1,0
ID_YDZPOK6,190,179,1,43.0,190,1,8,4,67,96,23,1,1
ID_BHZPTOZ,190,178,1,48.0,190,1,2,4,67,247,73,1,0
ID_67027TB,191,166,1,38.0,191,1,8,26,50,247,73,1,0
ID_D6S10CY,191,179,1,36.0,191,1,8,0,26,247,73,5,0
ID_8PSZW1A,192,34,1,28.0,192,1,8,25,38,158,73,1,0
ID_DYCEARO,192,167,0,26.0,192,3,2,42,67,248,27,1,0
ID_50NJR6I,192,58,1,37.0,192,2,8,0,67,248,27,1,1
ID_C4SOJ7O,192,99,1,85.0,192,1,8,4,67,159,73,1,0
ID_GWPU7RK,192,181,0,34.0,192,1,8,4,67,159,73,5,0
ID_2C7YUAU,192,181,0,51.0,192,4,2,4,26,159,73,1,0
ID_80J8SWI,192,181,1,53.0,192,1,8,4,67,158,73,1,0
ID_FCQ8IJW,192,181,1,35.0,192,1,8,4,49,66,28,5,0
ID_H9T2FF3,192,99,1,85.0,192,1,8,0,67,159,73,1,0
ID_HZXMO2F,192,121,1,53.0,192,1,8,4,67,247,73,1,0
ID_7DQ7O2D,192,181,0,36.0,192,1,2,4,21,159,73,1,0
ID_6X4VH6Y,192,181,0,13.0,192,4,2,37,38,159,73,1,0
ID_0BN4W5V,192,0,1,35.0,192,2,2,0,42,159,73,1,0
ID_946WUKG,192,58,1,37.0,192,2,8,4,67,248,27,1,1
ID_DG9DVB5,192,181,1,42.0,192,1,8,4,26,248,27,5,0
ID_7DYYXXV,192,181,0,56.0,192,3,2,25,58,121,73,6,0
ID_DG4HJPX,192,181,0,30.0,192,1,8,25,26,121,73,5,0
ID_COXISI0,192,181,1,39.0,192,1,8,26,67,121,73,1,0
ID_F7BDX8J,192,181,1,35.0,192,1,8,37,67,121,73,1,0
ID_BAY0FJE,192,181,1,36.0,192,2,8,4,67,66,28,1,1
ID_5GX79Z9,192,181,0,31.0,192,1,2,7,67,247,73,1,0
ID_ZZWRIIE,192,181,0,46.0,192,2,2,4,40,158,73,1,0
ID_IWK6YVV,192,181,0,44.0,192,2,2,4,29,253,23,1,1
ID_YXBWKCM,192,181,0,34.0,192,1,8,37,67,34,73,1,0
ID_U960HN1,192,181,0,60.0,192,1,2,37,29,108,49,1,0
ID_OVE7EAG,192,58,0,33.0,192,1,8,4,67,115,73,1,0
ID_WNMJGPH,192,178,1,51.0,192,1,8,38,26,115,73,2,0
ID_JPG2EG0,192,181,1,27.0,192,1,8,32,67,160,73,2,0
ID_PMOMEN4,192,181,1,37.0,192,2,2,4,26,248,27,1,1
ID_YPLXKCA,192,181,1,36.0,192,2,8,4,67,66,28,1,0
ID_P75033M,192,181,0,60.0,192,1,2,0,29,108,49,1,0
ID_YANLCOR,192,181,0,43.0,192,1,8,0,67,108,49,5,0
ID_KUTV5ZQ,192,181,1,41.15399093164514,192,1,8,32,29,247,73,1,0
ID_NPZGPV1,192,181,0,33.0,192,2,8,0,42,187,82,1,0
ID_K3L49OO,192,181,1,30.0,192,1,8,4,67,66,28,1,0
ID_V82NSJU,192,181,1,29.0,192,1,8,37,67,158,73,1,0
ID_XVBKEC4,192,181,1,34.0,192,1,8,32,67,158,73,1,1
ID_LGR7HG2,192,58,1,37.0,192,2,8,0,67,248,27,1,1
ID_NIEZLHP,192,181,1,41.0,192,1,8,4,26,209,23,1,0
ID_NDBBLEZ,192,181,1,31.0,192,1,8,4,42,209,23,5,0
ID_SIY4S0I,192,181,1,32.0,192,1,8,4,67,209,23,5,0
ID_M0M0FAI,192,181,1,37.0,192,1,8,25,26,115,73,1,0
ID_NA0M9UP,192,61,0,47.0,192,1,2,25,67,226,104,1,0
ID_YXXJJSR,192,114,0,38.0,192,1,2,4,2,158,73,1,0
ID_RDBLUGI,192,181,1,34.0,192,1,8,25,67,226,104,1,1
ID_5MBH1YR,193,182,0,34.0,193,2,2,7,67,84,39,1,1
ID_02GM2IL,193,182,1,31.0,193,1,8,26,67,35,14,1,0
ID_O1OIFCF,193,182,0,60.0,193,1,8,0,67,35,14,5,0
ID_5M9TN0T,193,182,1,28.0,193,1,8,26,67,35,14,5,0
ID_U9DVBFC,193,181,1,34.0,193,1,8,26,67,35,14,5,0
ID_GWBWLM8,193,0,1,54.0,193,1,2,32,67,98,44,6,0
ID_2DLP7AX,193,0,1,41.15399093164514,193,1,8,7,33,247,73,0,0
ID_E7XHAYC,193,182,1,51.0,193,1,8,32,67,98,44,5,0
ID_ZYLR938,193,182,1,36.0,193,2,2,0,42,84,39,1,0
ID_M3XVJDD,193,182,1,64.0,193,1,8,32,67,247,73,5,0
ID_5LL04MN,193,182,1,40.0,193,1,2,26,42,35,14,1,0
ID_CFWDHA5,193,182,1,40.0,193,1,2,0,67,35,14,1,0
ID_034XN1U,193,182,1,2.0,193,1,5,32,36,247,73,7,0
ID_Q2N8Y46,193,182,0,67.0,193,3,8,4,26,247,73,1,0
ID_9M19IIQ,193,182,1,70.0,193,1,8,4,49,247,73,5,0
ID_5ZU1S46,193,0,1,54.0,193,1,2,4,52,98,44,6,0
ID_JI7QPFV,193,182,1,33.0,193,1,8,4,49,98,44,5,0
ID_5YACX12,193,182,0,40.0,193,2,2,4,21,98,44,2,0
ID_I8NUW4K,193,182,0,60.0,193,1,8,4,67,98,44,5,0
ID_IZIWX36,193,182,1,43.0,193,4,8,4,49,22,73,1,0
ID_BNQIPCY,193,182,1,45.0,193,1,8,32,67,214,94,1,0
ID_9W5VP1W,193,182,1,44.0,193,1,8,0,33,11,85,0,0
ID_61VTP3X,193,182,0,34.0,193,2,2,4,67,84,39,1,1
ID_IHDGYAM,193,182,1,42.0,193,1,8,32,26,247,73,5,0
ID_ID0M3CP,193,182,1,20.0,193,1,8,0,29,35,14,5,0
ID_3U7GP0U,193,182,1,41.15399093164514,193,1,13,32,33,247,73,0,1
ID_OCR2XOO,193,182,1,41.15399093164514,193,1,2,32,33,247,73,0,1
ID_148ZEIV,193,182,1,37.0,193,1,8,4,49,98,44,5,0
ID_2XEI2MW,193,182,1,36.0,193,1,8,37,26,121,73,5,0
ID_GH7EY4H,193,182,1,34.0,193,1,8,37,67,121,73,5,0
ID_BAPWCAC,193,182,1,25.0,193,1,8,37,67,121,73,1,1
ID_35TLTQM,193,182,1,45.0,193,1,8,39,67,247,73,5,0
ID_6OGO2U6,193,0,1,54.0,193,1,8,37,67,98,44,6,0
ID_0DB63CB,193,182,0,26.0,193,1,2,4,26,226,104,1,1
ID_FO74OX9,193,182,1,50.0,193,1,8,4,32,226,104,5,0
ID_8JC97LZ,193,0,1,41.15399093164514,193,1,13,7,33,247,73,0,0
ID_TMY70DZ,193,182,1,31.0,193,1,8,26,67,247,73,1,1
ID_3P8LCUQ,193,182,1,73.0,193,1,8,4,67,247,73,1,0
ID_WI3OBPV,193,182,1,40.0,193,1,2,4,42,35,14,1,0
ID_FKL8AKM,193,182,1,41.15399093164514,193,1,13,39,33,247,73,0,0
ID_76VSFB9,193,182,1,25.0,193,1,8,37,67,247,73,1,0
ID_WD487W3,193,182,1,41.0,193,1,8,4,67,98,44,5,0
ID_ZHMFYF3,193,182,1,59.0,193,1,8,4,26,98,44,1,0
ID_YZXTQG1,193,0,1,54.0,193,1,8,1,67,98,44,6,0
ID_7W2XAL5,193,182,1,35.0,193,1,8,1,67,247,73,1,0
ID_3PYT4YM,193,182,0,51.0,193,1,8,4,67,247,73,5,0
ID_0FYEA7B,193,181,0,32.0,193,1,8,4,42,98,44,5,0
ID_GD2BXDN,193,0,1,54.0,193,1,8,37,67,98,44,6,0
ID_VPXQOTR,193,182,1,69.0,193,1,8,37,67,98,44,5,0
ID_SIMBNZF,193,0,1,54.0,193,1,2,37,67,98,44,6,0
ID_EHR243I,193,182,1,40.0,193,1,8,37,67,247,73,5,0
ID_SE86VB8,193,182,1,38.0,193,2,8,4,69,247,73,1,0
ID_SYC9LUP,194,183,1,40.0,194,1,2,25,42,237,73,1,0
ID_MW547J4,194,1,1,38.0,194,2,2,4,42,237,73,1,0
ID_TO5GGZJ,194,183,1,43.0,194,1,8,42,67,237,73,2,0
ID_ZJZZO8O,194,183,1,50.0,194,1,8,4,67,237,73,1,0
ID_JDLNYWI,194,183,0,43.0,194,4,2,4,67,247,73,1,0
ID_9FHTSQY,194,183,0,65.0,194,2,8,4,67,253,23,1,0
ID_JQLSZPP,194,183,0,42.0,194,1,8,4,52,253,23,5,0
ID_JH9QTIF,194,183,1,30.0,194,1,8,4,42,253,23,5,0
ID_3FLLRMW,194,183,0,38.0,194,1,8,22,50,195,73,5,0
ID_2P2NKHL,194,183,1,47.0,194,1,8,22,29,195,73,5,0
ID_OMSKBM7,194,183,1,50.0,194,1,8,4,67,195,73,1,1
ID_3GW8XQY,194,183,1,30.0,194,1,8,4,67,195,73,5,0
ID_R8Y4EUK,194,183,1,30.0,194,1,8,32,49,247,73,5,0
ID_89U7RMZ,194,183,0,40.0,194,1,8,4,67,247,73,2,0
ID_JMSBI9K,194,68,1,47.0,194,1,8,32,42,247,73,2,0
ID_4WDGCUH,194,183,1,33.0,194,1,8,4,67,237,73,5,0
ID_ILL8LRO,194,25,1,42.0,194,1,8,22,26,195,73,1,0
ID_JZIJG0J,194,1,1,41.15399093164514,194,1,8,38,67,247,73,1,0
ID_4EENDY0,194,183,1,30.0,194,1,8,4,49,237,73,5,0
ID_STG536Z,194,183,1,50.0,194,2,8,4,49,237,73,1,0
ID_VN9JEHQ,194,183,1,50.0,194,1,8,4,67,237,73,5,0
ID_HA79ABM,194,183,0,32.0,194,1,8,4,67,84,39,1,0
ID_274J32T,194,97,1,43.0,194,1,2,4,49,247,73,1,0
ID_S9PPCN9,194,183,1,38.0,194,1,8,22,67,247,73,1,1
ID_72N9CM3,194,183,0,39.0,194,1,8,22,69,247,73,5,0
ID_H5BSFX6,194,183,1,38.0,194,1,8,32,29,247,73,1,0
ID_CL1JQUO,194,183,1,50.0,194,1,8,32,26,247,73,5,0
ID_10Z394U,194,61,0,36.0,194,1,2,37,2,247,73,1,0
ID_XZXRMCI,194,183,1,41.15399093164514,194,1,8,4,67,247,73,1,0
ID_2473BZA,194,183,1,30.0,194,1,8,4,49,247,73,5,0
ID_VPJJD5W,194,1,1,50.0,194,1,8,25,67,247,73,1,0
ID_ZEGTUR8,194,182,1,38.0,194,1,8,20,67,247,73,1,0
ID_FBQWUEF,194,183,1,39.0,194,1,8,20,26,247,73,5,0
ID_7NHCEJS,194,183,1,41.15399093164514,194,1,8,37,26,15,6,6,0
ID_G2L6CCA,194,183,1,30.0,194,1,8,37,58,15,6,5,0
ID_1M2240M,194,183,1,20.0,194,5,8,25,49,247,73,1,0
ID_KFYF1UK,194,183,1,41.15399093164514,194,1,8,37,26,15,6,6,0
ID_54RUHXP,195,184,0,39.0,195,1,2,4,67,137,23,1,0
ID_KWPV5CT,195,184,1,45.0,195,1,8,37,26,118,73,5,0
ID_TOUKGQS,195,184,1,34.0,195,2,8,37,67,118,73,1,0
ID_6WSNKNT,195,184,0,50.0,195,2,8,37,67,20,73,5,0
ID_V80GM8G,195,108,1,48.0,195,1,8,4,54,20,73,2,0
ID_B7D7IZR,195,165,1,32.0,195,2,2,37,67,20,73,1,1
ID_CNHHPCC,195,2,0,30.0,195,1,8,4,29,158,73,1,0
ID_DA3NQU6,195,184,0,46.0,195,1,2,1,67,158,73,1,0
ID_BWB5APZ,195,184,0,45.0,195,1,8,4,29,137,23,5,0
ID_LWVCKW1,195,184,0,51.0,195,1,8,37,67,20,73,5,0
ID_0HO82AC,195,184,1,53.0,195,1,8,4,67,137,23,5,0
ID_ZUOZDSW,195,183,1,41.15399093164514,195,1,2,4,38,247,73,1,0
ID_L0TIEVS,195,184,0,55.0,195,1,2,25,38,234,85,1,0
ID_05FC0AD,195,184,0,50.0,195,1,8,25,67,176,23,1,0
ID_5HQADIR,195,184,1,34.0,195,2,8,0,67,118,73,1,0
ID_TLCL52T,195,1,1,35.0,195,2,8,0,67,118,73,1,0
ID_BIV8C5X,195,184,1,29.0,195,1,8,0,67,118,73,5,0
ID_KIC5S44,195,184,1,33.0,195,1,8,37,67,158,73,1,0
ID_L5DBIVH,195,184,1,34.0,195,2,8,7,67,118,73,1,1
ID_BHPDA4O,195,184,1,36.0,195,2,8,4,67,66,28,1,1
ID_MBHUF6P,195,169,1,29.0,195,1,8,25,67,22,73,1,0
ID_PIDLQPT,195,184,0,34.0,195,1,8,4,26,158,73,1,0
ID_VO6YRJP,195,184,1,38.0,195,3,5,4,0,247,73,7,0
ID_A2JDJWB,195,184,1,44.0,195,1,2,4,7,160,73,1,0
ID_YER5CC3,195,184,1,45.0,195,2,2,25,49,52,31,2,0
ID_8H74USN,195,184,1,20.0,195,1,13,7,49,247,73,0,0
ID_GHZWV94,195,184,1,40.0,195,1,8,7,67,247,73,5,0
ID_R5R6SNJ,195,184,1,34.0,195,2,8,32,67,118,73,1,0
ID_QX3KO0G,195,184,1,40.0,195,1,8,32,67,118,73,5,0
ID_JPKLR8Z,195,184,1,34.0,195,2,8,32,67,118,73,1,1
ID_7NYT8WY,195,184,1,36.0,195,2,8,4,67,66,28,1,0
ID_NBF0CRT,195,184,0,34.0,195,1,8,4,67,197,27,1,1
ID_1IEJVA0,195,184,1,30.0,195,1,8,38,42,197,27,1,0
ID_90L95UY,195,184,1,55.0,195,1,8,38,52,197,27,5,0
ID_AQAN3JT,195,184,0,42.0,195,1,8,38,42,197,27,5,0
ID_2OQOG3W,195,184,1,50.0,195,1,8,38,67,197,27,5,0
ID_7M2X1Y6,195,184,1,36.0,195,1,8,38,67,197,27,5,0
ID_PZB2YUN,195,137,1,30.0,195,1,8,26,67,197,27,1,0
ID_MM07X8D,195,165,1,32.0,195,2,2,37,67,118,73,1,0
ID_1G7G96S,195,184,1,34.0,195,2,8,0,67,118,73,1,1
ID_RJRRSB1,195,137,1,30.0,195,1,8,26,67,197,27,1,1
ID_1CWOBX4,195,184,1,48.0,195,1,8,4,54,20,73,2,1
ID_WEQXO8C,195,184,0,59.0,195,1,8,4,26,247,73,5,0
ID_2496Y9X,195,184,1,56.0,195,1,2,4,35,234,85,1,0
ID_25KENJ2,195,6,1,44.0,195,1,2,4,35,247,73,1,0
ID_E2QJ4S9,195,184,1,50.0,195,1,8,37,26,197,27,5,0
ID_9GGGOKO,195,184,0,34.0,195,1,8,37,67,197,27,1,0
ID_DIOAMBG,195,184,0,37.0,195,1,8,37,67,52,31,1,0
ID_RC1T20A,195,184,0,30.0,195,1,8,37,26,197,27,1,0
ID_W5BS8ME,196,170,1,29.0,196,1,8,32,67,22,73,1,0
ID_7HHHY1G,196,2,1,68.0,196,1,8,38,67,84,39,1,0
ID_KDFP6TO,196,185,2,20.0,196,1,8,38,67,247,73,5,0
ID_C0TB9SI,196,0,1,41.15399093164514,196,4,8,38,50,247,73,8,1
ID_OEOCQXK,196,185,2,36.0,196,1,8,32,26,22,73,5,0
ID_0QUKJER,196,0,1,41.15399093164514,196,4,8,38,42,247,73,8,1
ID_B2V0LL5,196,185,1,60.0,196,1,8,4,67,84,39,5,0
ID_091T5SH,196,0,1,41.15399093164514,196,4,8,0,0,247,73,8,0
ID_79QHZUU,196,185,0,41.0,196,1,2,4,67,84,39,1,0
ID_PXHMXNI,196,185,1,6.0,196,2,8,0,38,115,73,5,0
ID_V2QJN7L,196,185,1,49.0,196,1,8,0,29,247,73,5,0
ID_AA21QDU,196,0,1,41.15399093164514,196,4,8,4,0,247,73,8,1
ID_EXU08QP,196,185,0,40.0,196,1,8,4,69,84,39,5,0
ID_PV6GNOJ,196,62,1,37.0,196,1,8,4,26,84,39,1,0
ID_EL78VVN,196,3,1,40.0,196,2,8,32,26,22,73,1,0
ID_XF1NJRS,196,185,1,45.0,196,1,8,4,39,247,73,5,0
ID_FV422PV,196,34,0,42.0,196,2,8,4,67,84,39,1,0
